,pa,ID,set,lon,lat
2710,0,2710,0,-92.67097257,41.01236059
2711,0,2711,0,-105.6709725,36.20402727
2712,0,2712,0,-79.59597262,37.7123606
2713,0,2713,0,-110.6793058,37.5873606
2714,0,2714,0,-78.00430596,35.54569394
2715,0,2715,0,-83.46263928,44.59569391
2716,0,2716,0,-81.31263928,36.16236061
2717,0,2717,0,-81.86263928,39.75402726
2718,0,2718,0,-90.06263925,29.68736063
2719,0,2719,0,-114.3043058,41.73736058
2720,0,2720,0,-94.26263923,41.26236059
2721,0,2721,0,-101.4626392,40.72902725
2722,0,2722,0,-111.9126392,32.52069395
2723,0,2723,0,-80.04597262,38.8373606
2724,0,2724,0,-121.2376391,41.58736058
2725,0,2725,0,-116.1793058,47.41236056
2726,0,2726,0,-77.2626393,41.08736059
2727,0,2727,0,-108.0876392,48.65402722
2728,0,2728,0,-92.81263924,46.07902723
2729,0,2729,0,-83.67097261,39.47069393
2730,0,2730,0,-83.12930594,35.92902727
2731,0,2731,0,-123.2293058,39.84569393
2732,0,2732,0,-103.0209725,48.60402722
2733,0,2733,0,-86.3959726,35.67069394
2734,0,2734,0,-112.7459725,37.74569393
2735,0,2735,0,-75.9876393,42.23736058
2736,0,2736,0,-118.2126391,44.02069391
2737,0,2737,0,-95.0543059,49.27069389
2738,0,2738,0,-100.6126392,43.92902724
2739,0,2739,0,-84.55430594,46.2706939
2740,0,2740,0,-75.52930597,37.92902727
2741,0,2741,0,-89.14597259,42.76236058
2742,0,2742,0,-110.8959725,38.24569393
2743,0,2743,0,-80.57097262,36.9123606
2744,0,2744,0,-86.3709726,32.04569396
2745,0,2745,0,-96.17097256,32.37902729
2746,0,2746,0,-74.48763931,43.10402725
2747,0,2747,0,-114.3959725,41.94569392
2748,0,2748,0,-103.8209725,35.98736061
2749,0,2749,0,-98.19597255,26.10402731
2750,0,2750,0,-98.09597255,42.37902725
2751,0,2751,0,-95.92097256,48.95402722
2752,0,2752,0,-80.65430595,26.77069398
2753,0,2753,0,-101.0709725,47.43736056
2754,0,2754,0,-97.84597255,43.70402724
2755,0,2755,0,-84.07930594,36.94569394
2756,0,2756,0,-121.8376391,38.3873606
2757,0,2757,0,-89.47097258,33.56236062
2758,0,2758,0,-87.52097259,35.62902728
2759,0,2759,0,-86.58763926,30.6290273
2760,0,2760,0,-77.95430596,39.42902726
2761,0,2761,0,-82.70430594,33.93736062
2762,0,2762,0,-82.36263928,36.49569394
2763,0,2763,0,-87.21263926,39.02069393
2764,0,2764,0,-103.2543059,34.06236061
2765,0,2765,0,-99.84597254,28.92069397
2766,0,2766,0,-111.5376392,42.92902725
2767,0,2767,0,-103.2043059,40.41236059
2768,0,2768,0,-94.94597256,32.88736062
2769,0,2769,0,-78.89597263,39.59569393
2770,0,2770,0,-114.1209725,44.27069391
2771,0,2771,0,-79.30430596,41.28736059
2772,0,2772,0,-113.3543058,37.50402727
2773,0,2773,0,-108.6959725,41.32902725
2774,0,2774,0,-94.69597256,42.23736058
2775,0,2775,0,-93.67097257,35.74569394
2776,0,2776,0,-84.08763927,32.64569395
2777,0,2777,0,-92.22097257,46.0206939
2778,0,2778,0,-97.57930589,46.1706939
2779,0,2779,0,-122.6709725,40.10402726
2780,0,2780,0,-92.60430591,45.57902724
2781,0,2781,0,-115.7793058,33.05402729
2782,0,2782,0,-100.8793059,41.53736059
2783,0,2783,0,-116.2959725,42.83736058
2784,0,2784,0,-118.7459725,36.53736061
2785,0,2785,0,-93.38763924,30.09569396
2786,0,2786,0,-117.2709725,48.52069389
2787,0,2787,0,-91.02930591,45.9206939
2788,0,2788,1,-80.34597262,25.60402732
2789,0,2789,0,-99.72930588,40.55402726
2790,0,2790,0,-123.0459725,40.89569392
2791,0,2791,0,-79.11263929,34.46236061
2792,0,2792,0,-101.9293059,43.58736058
2793,0,2793,0,-86.63763926,32.32902729
2794,0,2794,0,-102.8293059,36.42069394
2795,0,2795,0,-108.9209725,40.65402726
2796,0,2796,0,-76.82097263,40.82069392
2797,0,2797,0,-117.5709725,39.81236059
2798,0,2798,0,-118.1043058,37.55402727
2799,0,2799,0,-101.6459725,45.48736057
2800,0,2800,0,-109.7543058,42.33736058
2801,0,2801,1,-84.30430594,41.28736059
2802,0,2802,0,-94.27097257,38.10402727
2803,0,2803,0,-97.35430589,45.63736057
2804,0,2804,0,-86.56263926,30.41236063
2805,0,2805,0,-80.68763929,35.42069394
2806,0,2806,0,-99.69597254,42.84569391
2807,0,2807,0,-87.06263926,45.08736057
2808,0,2808,0,-101.8043059,41.62902725
2809,0,2809,0,-87.24597259,33.77069395
2810,0,2810,0,-85.80430593,33.11236062
2811,0,2811,0,-123.7293058,39.86236059
2812,0,2812,0,-109.2959725,35.38736061
2813,0,2813,0,-93.14597257,36.60402727
2814,0,2814,0,-113.8209725,32.82902729
2815,0,2815,0,-91.31263924,46.23736057
2816,0,2816,0,-103.2209725,36.30402727
2817,0,2817,0,-108.6793058,46.02902723
2818,0,2818,0,-101.1626392,46.95402723
2819,0,2819,0,-92.56263924,44.45402724
2820,0,2820,0,-88.50430592,40.83736059
2821,0,2821,0,-81.92930595,28.10402731
2822,0,2822,0,-87.90430592,36.38736061
2823,0,2823,0,-106.1126392,41.00402725
2824,0,2824,0,-113.1209725,43.09569391
2825,0,2825,0,-116.4209725,42.93736058
2826,0,2826,0,-82.25430595,36.45402727
2827,0,2827,0,-106.4876392,31.98736062
2828,0,2828,0,-97.95430588,29.0290273
2829,0,2829,0,-117.1876391,48.20402723
2830,0,2830,0,-88.29597259,36.8873606
2831,0,2831,0,-92.77097257,44.87902724
2832,0,2832,0,-107.7376392,34.98736061
2833,0,2833,0,-109.3126392,47.28736056
2834,0,2834,0,-102.4459725,48.07069389
2835,0,2835,0,-111.7043058,34.22902728
2836,0,2836,0,-106.1459725,36.72902727
2837,0,2837,0,-100.9626392,33.48736062
2838,0,2838,0,-118.0876391,37.47069393
2839,0,2839,0,-83.58763927,40.58736059
2840,0,2840,0,-113.8459725,38.54569393
2841,0,2841,0,-82.54597261,31.52069396
2842,0,2842,0,-69.854306,45.3706939
2843,0,2843,0,-94.54597256,41.17069392
2844,0,2844,0,-74.57930598,42.30402725
2845,0,2845,0,-118.8376391,36.02902727
2846,0,2846,0,-86.01263926,39.02069393
2847,0,2847,0,-105.1626392,47.93736056
2848,0,2848,0,-97.11263922,43.18736058
2849,0,2849,0,-115.4209725,48.17902723
2850,0,2850,0,-91.28763924,39.46236059
2851,0,2851,0,-105.8126392,45.42902724
2852,0,2852,0,-75.65430597,39.81236059
2853,0,2853,0,-108.8126392,44.01236058
2854,0,2854,0,-86.2709726,36.74569394
2855,0,2855,0,-122.0126391,38.57069393
2856,0,2856,0,-123.2126391,40.00402726
2857,0,2857,0,-85.56263927,37.4373606
2858,0,2858,0,-92.21263924,41.38736059
2859,0,2859,0,-97.88763922,43.54569391
2860,0,2860,0,-108.8709725,32.28736062
2861,0,2861,0,-72.92930598,43.24569391
2862,0,2862,0,-87.19597259,37.59569393
2863,0,2863,0,-99.11263921,36.36236061
2864,0,2864,0,-119.9543058,35.79569394
2865,0,2865,0,-80.18763929,38.82902726
2866,0,2866,0,-105.6709725,37.64569393
2867,0,2867,0,-72.52930599,44.12902724
2868,0,2868,1,-90.67097258,35.82069394
2869,0,2869,0,-88.15430592,33.36236062
2870,0,2870,0,-100.1626392,38.02902727
2871,0,2871,0,-105.3209725,43.27902724
2872,0,2872,0,-92.67097257,35.78736061
2873,0,2873,0,-123.5626391,48.07902723
2874,0,2874,0,-102.5626392,38.82902726
2875,0,2875,0,-119.7376391,39.63736059
2876,0,2876,0,-81.20430595,40.04569392
2877,0,2877,0,-92.49597257,45.9456939
2878,0,2878,0,-102.1709725,47.45402723
2879,0,2879,0,-120.7793058,38.3373606
2880,0,2880,0,-121.2376391,44.85402724
2881,0,2881,0,-103.5043059,37.99569393
2882,0,2882,0,-86.73763926,32.29569396
2883,0,2883,0,-104.0126392,35.76236061
2884,0,2884,0,-122.3126391,48.60402722
2885,0,2885,0,-100.5376392,42.82069391
2886,0,2886,0,-93.0293059,31.07902729
2887,0,2887,0,-112.0043058,33.69569395
2888,0,2888,0,-98.70430588,34.53736061
2889,0,2889,0,-111.5959725,39.42069393
2890,0,2890,0,-82.59597261,29.3040273
2891,0,2891,0,-92.52097257,41.92902725
2892,0,2892,0,-105.1209725,33.41236062
2893,0,2893,0,-123.3626391,44.78736057
2894,0,2894,0,-113.3043058,43.66236058
2895,0,2895,0,-76.72097264,36.90402727
2896,0,2896,0,-95.22930589,42.16236058
2897,0,2897,0,-90.65430591,37.52902727
2898,0,2898,1,-85.31263927,35.05402728
2899,0,2899,0,-81.05430595,34.71236061
2900,0,2900,0,-99.12930588,31.01236063
2901,0,2901,0,-93.47097257,45.81236057
2902,0,2902,0,-105.9709725,45.50402724
2903,0,2903,0,-96.35430589,34.56236061
2904,0,2904,0,-101.6376392,32.47069395
2905,0,2905,0,-107.0959725,34.86236061
2906,0,2906,0,-99.01263921,48.97069389
2907,0,2907,0,-108.7459725,37.99569393
2908,0,2908,0,-97.77097255,43.67902724
2909,0,2909,0,-89.40430592,38.09569393
2910,0,2910,0,-89.83763925,37.40402727
2911,0,2911,0,-103.8043059,35.18736061
2912,0,2912,0,-106.0459725,46.56236056
2913,0,2913,0,-100.1126392,28.28736064
2914,0,2914,0,-83.22930594,42.81236058
2915,0,2915,0,-105.1626392,41.49569392
2916,0,2916,0,-97.48763922,43.25402724
2917,0,2917,0,-76.4626393,36.62902727
2918,0,2918,0,-84.6959726,32.12069396
2919,0,2919,0,-111.8876392,43.89569391
2920,0,2920,0,-119.8043058,44.19569391
2921,0,2921,0,-107.3959725,33.72069395
2922,0,2922,0,-113.7126392,46.23736057
2923,0,2923,0,-114.2376392,36.34569394
2924,0,2924,0,-81.12097262,28.62069397
2925,0,2925,0,-88.22930592,42.46236058
2926,0,2926,0,-69.94597266,44.13736057
2927,0,2927,1,-82.00430595,41.46236059
2928,0,2928,0,-94.9793059,38.9123606
2929,0,2929,0,-97.94597255,39.28736059
2930,0,2930,0,-114.8543058,33.57902728
2931,0,2931,0,-96.90430589,29.93736063
2932,0,2932,0,-89.27097259,33.74569395
2933,0,2933,0,-90.22930591,30.28736063
2934,0,2934,0,-93.06263924,43.13736058
2935,0,2935,0,-105.0043059,35.97902727
2936,0,2936,0,-92.76263924,40.85402725
2937,0,2937,0,-123.4043058,47.77069389
2938,0,2938,0,-80.75430595,34.27069395
2939,0,2939,0,-89.55430592,37.12902727
2940,0,2940,0,-95.56263923,39.80402726
2941,0,2941,0,-83.84597261,40.74569392
2942,0,2942,0,-97.86263922,33.12902729
2943,0,2943,0,-93.76263923,48.12069389
2944,0,2944,0,-77.47930597,34.59569395
2945,0,2945,0,-92.47097257,29.9040273
2946,0,2946,0,-92.10430591,39.70402726
2947,0,2947,0,-88.44597259,43.11236058
2948,0,2948,0,-93.7043059,46.57902723
2949,0,2949,0,-111.7709725,36.33736061
2950,0,2950,0,-108.0043058,44.93736057
2951,0,2951,0,-88.59597259,30.5790273
2952,0,2952,0,-109.1626392,40.67902726
2953,0,2953,0,-81.32930595,33.83736062
2954,0,2954,0,-81.80430595,40.87069392
2955,0,2955,0,-102.4209725,39.16236059
2956,0,2956,0,-111.1543058,41.26236059
2957,0,2957,0,-111.6543058,34.58736061
2958,0,2958,0,-121.3543058,44.07069391
2959,0,2959,0,-101.1126392,34.96236061
2960,0,2960,0,-120.9709725,46.61236056
2961,0,2961,0,-86.80430593,45.9206939
2962,0,2962,0,-80.49597262,27.50402731
2963,0,2963,0,-100.3043059,42.27069392
2964,0,2964,0,-101.5959725,44.72902724
2965,0,2965,0,-84.07930594,31.57069396
2966,0,2966,0,-85.0959726,34.10402728
2967,0,2967,0,-90.38763925,45.98736057
2968,0,2968,0,-99.84597254,38.62902726
2969,0,2969,0,-109.8126392,40.27069392
2970,0,2970,0,-94.1043059,30.84569396
2971,0,2971,0,-115.8293058,35.34569394
2972,0,2972,0,-88.74597259,45.9956939
2973,0,2973,0,-105.5709725,41.64569392
2974,0,2974,0,-119.1876391,37.84569393
2975,0,2975,0,-81.88763928,31.39569396
2976,0,2976,0,-82.07930595,28.26236064
2977,0,2977,0,-99.99597254,48.65402722
2978,0,2978,0,-103.7709725,43.21236058
2979,0,2979,0,-111.6459725,32.57069395
2980,0,2980,0,-117.1209725,40.82902725
2981,0,2981,0,-99.41263921,36.47069394
2982,0,2982,0,-99.88763921,35.87902727
2983,0,2983,0,-83.21263928,39.17069393
2984,0,2984,0,-107.2709725,40.99569392
2985,0,2985,0,-106.5293058,38.6373606
2986,0,2986,1,-114.7709725,36.10402727
2987,0,2987,0,-108.4876392,45.2206939
2988,0,2988,0,-91.45430591,37.7373606
2989,0,2989,0,-98.96263921,48.26236056
2990,0,2990,0,-97.90430588,45.7456939
2991,0,2991,0,-112.2043058,44.63736057
2992,0,2992,0,-107.2709725,33.47069395
2993,0,2993,0,-80.29597262,41.71236058
2994,0,2994,0,-118.6293058,37.0873606
2995,0,2995,0,-101.6709725,30.3790273
2996,0,2996,0,-72.88763932,42.89569391
2997,0,2997,0,-105.9043059,43.33736058
2998,0,2998,0,-76.17097264,38.5373606
2999,0,2999,0,-93.3793059,40.72902725
3000,0,3000,0,-101.4293059,35.28736061
3001,0,3001,0,-108.3709725,41.32902725
3002,0,3002,0,-113.6709725,42.98736058
3003,0,3003,0,-102.2543059,43.81236058
3004,0,3004,0,-120.2376391,48.42902722
3005,0,3005,0,-96.23763922,47.1456939
3006,0,3006,0,-99.22930588,37.9623606
3007,0,3007,0,-120.1126391,34.68736061
3008,0,3008,0,-114.7209725,47.78736056
3009,0,3009,0,-102.6876392,33.00402729
3010,0,3010,0,-107.5293058,47.96236056
3011,0,3011,0,-122.1793058,38.5373606
3012,0,3012,0,-111.3126392,37.15402727
3013,0,3013,0,-85.20430593,30.58736063
3014,0,3014,0,-106.1709725,43.75402724
3015,0,3015,0,-119.2126391,44.19569391
3016,0,3016,0,-73.61263931,42.72902725
3017,0,3017,0,-113.7959725,40.26236059
3018,0,3018,0,-92.32930591,30.6290273
3019,0,3019,0,-92.74597257,32.62069395
3020,0,3020,0,-96.30430589,30.23736063
3021,0,3021,1,-122.2626391,38.2123606
3022,0,3022,0,-73.09597265,44.22069391
3023,0,3023,0,-118.7876391,45.01236057
3024,0,3024,0,-97.03763922,41.47069392
3025,0,3025,0,-74.72930598,44.79569391
3026,0,3026,0,-89.62097258,32.66236062
3027,0,3027,0,-87.58763926,30.3540273
3028,0,3028,0,-108.7293058,35.10402728
3029,0,3029,0,-108.7626392,44.76236057
3030,0,3030,0,-113.6543058,41.23736059
3031,0,3031,0,-96.52930589,36.02069394
3032,0,3032,0,-93.2293059,47.72902723
3033,0,3033,1,-122.4626391,41.91236058
3034,0,3034,0,-100.1543059,32.14569396
3035,0,3035,1,-77.35430597,37.60402727
3036,0,3036,0,-119.8626391,46.95402723
3037,0,3037,0,-116.1876391,41.90402725
3038,0,3038,0,-94.7293059,38.32902726
3039,0,3039,0,-117.8293058,40.09569392
3040,0,3040,0,-99.42930588,46.78736056
3041,0,3041,0,-85.1209726,44.61236057
3042,0,3042,0,-118.5126391,43.33736058
3043,0,3043,0,-100.2376392,46.47902723
3044,0,3044,0,-90.36263925,35.72069394
3045,0,3045,0,-100.1876392,44.64569391
3046,0,3046,0,-111.3709725,46.7206939
3047,0,3047,0,-90.07930592,34.50402728
3048,0,3048,0,-87.49597259,39.44569393
3049,0,3049,0,-107.0043058,32.29569396
3050,0,3050,0,-114.1126392,34.05402728
3051,0,3051,0,-69.14597267,44.82902724
3052,0,3052,0,-118.2209725,45.6956939
3053,0,3053,0,-93.66263923,33.16236062
3054,0,3054,0,-105.6876392,48.22069389
3055,0,3055,0,-110.8793058,37.04569394
3056,0,3056,0,-91.27097258,33.45402728
3057,0,3057,0,-95.07097256,38.44569393
3058,0,3058,0,-83.78763927,38.12069393
3059,0,3059,0,-69.154306,44.17069391
3060,0,3060,0,-105.1459725,34.16236061
3061,0,3061,0,-100.2293059,35.50402728
3062,0,3062,0,-116.9209725,42.54569391
3063,0,3063,0,-88.33763926,36.48736061
3064,0,3064,0,-94.8543059,40.57069392
3065,0,3065,0,-93.07097257,48.37902722
3066,0,3066,0,-89.50430592,32.74569395
3067,0,3067,0,-112.1709725,38.19569393
3068,0,3068,0,-81.74597262,38.20402727
3069,0,3069,1,-81.38763928,40.75402725
3070,0,3070,0,-96.81263922,28.5790273
3071,0,3071,0,-114.2793058,40.55402726
3072,0,3072,0,-109.3376392,43.74569391
3073,0,3073,0,-118.7043058,42.83736058
3074,0,3074,0,-102.3209725,31.92069396
3075,0,3075,0,-97.90430588,39.50402726
3076,0,3076,0,-100.9793059,41.37069392
3077,0,3077,0,-80.89597262,41.34569392
3078,0,3078,0,-107.9209725,43.45402724
3079,0,3079,0,-114.1376392,40.96236059
3080,0,3080,0,-100.4376392,30.21236063
3081,0,3081,0,-115.3209725,47.17902723
3082,0,3082,0,-119.4543058,48.46236056
3083,0,3083,0,-102.2209725,43.67902724
3084,0,3084,0,-109.4626392,34.28736061
3085,0,3085,0,-83.78763927,36.77069394
3086,0,3086,0,-99.59597254,32.76236062
3087,0,3087,0,-93.03763924,29.89569396
3088,0,3088,0,-103.6043059,47.10402723
3089,0,3089,0,-94.19597257,42.28736058
3090,0,3090,0,-92.82097257,35.17902728
3091,0,3091,0,-100.1709725,35.87902727
3092,0,3092,0,-96.87930589,31.42902729
3093,0,3093,0,-93.21263924,37.39569393
3094,0,3094,0,-119.5709725,42.55402725
3095,0,3095,0,-96.71263922,48.36236056
3096,0,3096,0,-95.13763923,36.31236061
3097,0,3097,0,-103.1043059,38.32069393
3098,0,3098,0,-78.65430596,37.42069393
3099,0,3099,0,-107.1876392,45.01236057
3100,0,3100,0,-102.2293059,46.68736056
3101,0,3101,0,-97.61263922,27.60402731
3102,0,3102,0,-79.93763929,41.29569392
3103,0,3103,0,-81.37930595,39.00402726
3104,0,3104,0,-77.3376393,38.24569393
3105,0,3105,0,-68.82097267,45.47902724
3106,0,3106,0,-112.7959725,33.33736062
3107,0,3107,0,-97.47097255,40.18736059
3108,0,3108,0,-77.9126393,35.41236061
3109,0,3109,0,-117.4709725,34.43736061
3110,0,3110,0,-96.02930589,36.43736061
3111,0,3111,0,-87.97930592,35.84569394
3112,0,3112,0,-105.7959725,36.12069394
3113,0,3113,0,-72.55430599,43.62902724
3114,0,3114,0,-96.82930589,47.40402723
3115,0,3115,0,-99.17930588,31.36236063
3116,0,3116,0,-80.67930595,26.92902731
3117,0,3117,0,-117.0709725,45.95402723
3118,0,3118,0,-115.0876391,46.37902723
3119,0,3119,0,-83.94597261,43.72069391
3120,0,3120,0,-80.95430595,36.62902727
3121,0,3121,0,-103.5793059,40.87069392
3122,0,3122,0,-115.9459725,40.35402726
3123,0,3123,0,-81.78763928,35.12902728
3124,0,3124,0,-113.1293058,47.15402723
3125,0,3125,0,-102.7126392,36.50402727
3126,0,3126,0,-111.4543058,42.90402725
3127,0,3127,0,-97.85430588,38.04569393
3128,0,3128,0,-111.0209725,36.04569394
3129,0,3129,0,-118.0626391,43.28736058
3130,0,3130,0,-116.1376391,46.65402723
3131,0,3131,0,-83.58763927,40.11236059
3132,0,3132,0,-103.8376392,37.99569393
3133,0,3133,0,-91.16263924,33.20402729
3134,0,3134,0,-106.4293058,46.4206939
3135,0,3135,0,-90.48763925,47.72902723
3136,0,3136,0,-99.09597255,27.21236064
3137,0,3137,0,-112.8209725,45.87902723
3138,0,3138,0,-113.0126392,44.54569391
3139,0,3139,0,-113.0376392,34.52902728
3140,0,3140,0,-88.10430592,34.15402728
3141,0,3141,0,-100.6043059,30.24569396
3142,0,3142,0,-120.2376391,45.76236057
3143,0,3143,0,-93.43763924,31.18736063
3144,0,3144,0,-85.7459726,33.99569395
3145,0,3145,0,-89.61263925,35.55402728
3146,0,3146,0,-93.96263923,29.9040273
3147,0,3147,0,-94.3043059,41.03736059
3148,0,3148,0,-73.23763932,41.13736059
3149,0,3149,0,-111.1626392,33.01236062
3150,0,3150,0,-88.68763925,31.19569396
3151,0,3151,0,-106.7126392,42.45402725
3152,0,3152,0,-94.03763923,43.78736058
3153,0,3153,0,-86.12930593,41.14569392
3154,0,3154,0,-113.4793058,36.9873606
3155,0,3155,0,-101.8709725,37.70402727
3156,0,3156,0,-78.1126393,35.89569394
3157,0,3157,0,-108.8293058,31.37069396
3158,0,3158,0,-102.3709725,42.57069391
3159,0,3159,0,-96.93763922,43.08736058
3160,0,3160,0,-124.2876391,47.62902723
3161,0,3161,0,-106.5709725,48.83736056
3162,0,3162,0,-94.21263923,36.48736061
3163,0,3163,0,-83.78763927,42.37069392
3164,0,3164,0,-114.2043058,40.12902726
3165,0,3165,0,-90.17930591,30.59569396
3166,0,3166,0,-90.15430591,41.32069392
3167,0,3167,0,-110.7959725,36.6373606
3168,0,3168,0,-111.3543058,38.00402727
3169,0,3169,0,-93.24597257,47.27902723
3170,0,3170,0,-96.70430589,31.55402729
3171,0,3171,0,-85.90430593,33.87902728
3172,0,3172,0,-80.18763929,39.91236059
3173,0,3173,0,-80.61263929,34.93736061
3174,0,3174,0,-101.8293059,40.12902726
3175,0,3175,0,-88.55430592,44.36236057
3176,0,3176,0,-117.6293058,48.62902722
3177,0,3177,0,-114.5459725,37.65402727
3178,0,3178,0,-94.22097257,42.43736058
3179,0,3179,0,-105.4626392,41.32902725
3180,0,3180,0,-101.8709725,44.47902724
3181,0,3181,0,-105.0209725,33.84569395
3182,0,3182,0,-104.3709725,36.5623606
3183,0,3183,0,-96.03763922,30.59569396
3184,0,3184,0,-111.4959725,38.29569393
3185,0,3185,0,-99.46263921,29.6290273
3186,0,3186,0,-121.4126391,46.53736057
3187,0,3187,0,-106.7876392,37.5873606
3188,0,3188,0,-104.9126392,36.27902727
3189,0,3189,0,-105.9293059,32.27069396
3190,0,3190,0,-87.75430592,36.08736061
3191,0,3191,0,-78.3876393,34.89569394
3192,0,3192,0,-79.27097263,37.22902727
3193,0,3193,0,-111.4043058,34.39569395
3194,0,3194,0,-100.4293059,45.22902724
3195,0,3195,0,-92.50430591,43.96236058
3196,0,3196,0,-107.5793058,43.17069391
3197,0,3197,0,-91.22930591,34.49569395
3198,0,3198,0,-107.0376392,42.22902725
3199,0,3199,0,-105.7626392,47.67069389
3200,0,3200,0,-75.91263931,38.9623606
3201,0,3201,0,-118.8876391,34.83736061
3202,0,3202,0,-111.0876392,35.42902728
3203,0,3203,0,-106.5543058,36.23736061
3204,0,3204,0,-78.30430596,34.64569395
3205,0,3205,0,-104.6043059,37.3623606
3206,0,3206,0,-104.6209725,43.88736058
3207,0,3207,0,-90.11263925,46.06236057
3208,0,3208,0,-113.1293058,40.08736059
3209,0,3209,0,-91.12097258,29.23736063
3210,0,3210,0,-82.82097261,35.60402728
3211,0,3211,0,-95.34597256,44.60402724
3212,0,3212,0,-85.5709726,39.22069393
3213,0,3213,0,-114.0959725,37.4623606
3214,0,3214,0,-94.96263923,38.20402727
3215,0,3215,0,-92.00430591,33.25402728
3216,0,3216,0,-96.87930589,41.50402725
3217,0,3217,0,-99.89597254,35.72069394
3218,0,3218,0,-108.8709725,43.77902724
3219,0,3219,0,-109.6959725,33.63736062
3220,0,3220,0,-82.00430595,29.51236063
3221,0,3221,1,-112.3376392,43.20402725
3222,0,3222,0,-89.98763925,45.0956939
3223,0,3223,0,-82.02930595,27.87069397
3224,0,3224,0,-109.8543058,47.02902723
3225,0,3225,0,-108.6209725,36.75402727
3226,0,3226,0,-100.4043059,30.44569396
3227,0,3227,0,-93.8543059,43.31236058
3228,0,3228,0,-97.16263922,30.0540273
3229,0,3229,0,-119.5459725,44.06236057
3230,0,3230,0,-101.0709725,42.98736058
3231,0,3231,0,-82.58763928,30.81236063
3232,0,3232,0,-101.9793059,31.02069396
3233,0,3233,0,-102.6043059,30.62069396
3234,0,3234,0,-122.6876391,48.03736056
3235,0,3235,0,-110.1376392,47.15402723
3236,0,3236,0,-102.1459725,44.14569391
3237,0,3237,0,-97.42097255,30.85402729
3238,0,3238,0,-99.17930588,41.97069392
3239,0,3239,0,-113.5543058,39.42069393
3240,0,3240,0,-96.72097256,31.05402729
3241,0,3241,0,-83.65430594,37.94569393
3242,0,3242,0,-104.6876392,36.97069394
3243,0,3243,0,-91.84597257,33.07069395
3244,0,3244,0,-96.08763922,30.41236063
3245,0,3245,0,-98.66263921,36.31236061
3246,0,3246,1,-86.20430593,39.77902726
3247,0,3247,0,-87.86263926,36.99569394
3248,0,3248,0,-106.2543059,44.47069391
3249,0,3249,0,-119.7959725,39.75402726
3250,0,3250,0,-88.93763925,37.02902727
3251,0,3251,0,-81.27097262,37.17069394
3252,0,3252,0,-71.55430599,44.62902724
3253,0,3253,0,-96.52930589,29.39569397
3254,0,3254,0,-112.7959725,42.26236058
3255,0,3255,0,-111.2543058,43.69569391
3256,0,3256,0,-100.1043059,29.27069397
3257,0,3257,0,-116.8793058,39.24569393
3258,0,3258,0,-94.17097257,33.42069395
3259,0,3259,0,-119.4209725,37.00402727
3260,0,3260,0,-109.1293058,44.00402724
3261,0,3261,0,-102.4293059,31.10402729
3262,0,3262,0,-107.5876392,46.83736056
3263,0,3263,0,-107.7543058,48.39569389
3264,0,3264,0,-119.1293058,40.04569392
3265,0,3265,0,-116.2709725,37.59569393
3266,0,3266,0,-107.5959725,37.04569394
3267,0,3267,0,-118.3959725,38.12902727
3268,0,3268,0,-93.07097257,32.31236062
3269,0,3269,0,-104.7876392,33.42902728
3270,0,3270,0,-88.01263926,45.8956939
3271,0,3271,0,-112.2793058,32.04569396
3272,0,3272,0,-104.2709725,40.57902726
3273,0,3273,0,-95.54597256,34.82069395
3274,0,3274,0,-78.30430596,35.43736061
3275,0,3275,0,-97.67930588,44.26236057
3276,0,3276,0,-112.3876392,46.91236056
3277,0,3277,0,-116.5459725,39.49569393
3278,0,3278,0,-91.03763924,43.87069391
3279,0,3279,0,-99.10430588,27.49569397
3280,0,3280,0,-95.52930589,43.82069391
3281,0,3281,0,-100.0459725,42.72069391
3282,0,3282,0,-78.1626393,39.42069393
3283,0,3283,0,-92.55430591,32.12902729
3284,0,3284,0,-105.8959725,39.51236059
3285,0,3285,0,-101.6376392,39.89569392
3286,0,3286,0,-101.7709725,39.12069393
3287,0,3287,0,-83.84597261,37.32902727
3288,0,3288,0,-88.65430592,38.52902726
3289,0,3289,0,-81.17097262,38.59569393
3290,0,3290,0,-85.1209726,31.16236063
3291,0,3291,0,-89.27930592,36.9873606
3292,0,3292,0,-95.75430589,32.48736062
3293,0,3293,0,-86.45430593,34.70402728
3294,0,3294,0,-102.7293059,44.90402724
3295,0,3295,0,-92.67097257,43.72902724
3296,0,3296,0,-93.54597257,32.62069395
3297,0,3297,0,-96.02097256,39.45402726
3298,0,3298,0,-89.92097258,44.27902724
3299,0,3299,0,-99.17930588,31.88736062
3300,0,3300,0,-93.86263923,38.87069393
3301,0,3301,0,-88.02097259,42.39569391
3302,0,3302,0,-112.9959725,43.62902724
3303,0,3303,0,-113.5293058,41.02069392
3304,0,3304,0,-105.5459725,39.12902726
3305,0,3305,0,-118.6959725,46.56236056
3306,0,3306,0,-87.02930593,33.23736062
3307,0,3307,0,-96.31263922,31.19569396
3308,0,3308,0,-82.64597261,37.70402727
3309,0,3309,0,-80.74597262,39.47902726
3310,0,3310,0,-79.77930596,40.35402726
3311,0,3311,0,-92.02930591,42.83736058
3312,0,3312,0,-124.1459724,47.80402723
3313,0,3313,0,-107.6793058,42.67902725
3314,0,3314,0,-115.9709725,36.46236061
3315,0,3315,0,-120.0959725,41.84569392
3316,0,3316,0,-113.4793058,33.33736062
3317,0,3317,0,-90.85430591,36.26236061
